customer_id,account_balance,transaction_amount,reported_amount,currency,country,transaction_date,risk_score,Account_type
3673082000,237567.86,6551.25,6551.25,AUD,CX,10/27/2022,6,OD
7313764136,804570.84,7382.78,7382.78,AUD,HM,8/29/2020,4,SB
3423382027,301032.02,7869.65,7869.65,AUD,HM,2/19/2022,7,OD
6485620012,939864.02,9172.89,9172.89,AUD,NR,10/27/2021,7,VL
8553675363,895376.84,6059.44,6059.44,AUD,AU,12/9/2021,4,CU
6842248622,414794.52,8179.4,8179.4,AUD,NF,7/17/2021,4,SB
3376245719,526519.04,7518.35,7518.35,AUD,CC,10/28/2021,8,VL
8544403616,698595.26,5956.71,5956.71,AUD,KI,9/17/2021,4,OD
6301413608,772221.66,8377.37,8377.37,AUD,AU,4/8/2020,7,SB
3737888650,719395.63,7888.64,7888.64,AUD,CX,1/3/2022,8,VL
8782554281,554285.21,8491.1,8491.1,AUD,AU,10/28/2022,8,CU
5266531096,298310.18,8465.33,8465.33,AUD,HM,11/24/2020,4,SB
6790967045,768341.31,8590.66,8590.66,AUD,AU,6/21/2021,8,HL
8960017643,812806.18,7847.23,7847.23,AUD,CC,9/14/2021,4,HL
3855926127,260385.78,8798.04,8798.04,AUD,CC,2/8/2021,6,OD
7878632937,727401.69,8568.15,8568.15,AUD,NF,5/27/2022,5,CU
3267240807,411192.45,6195.87,6195.87,AUD,CC,1/19/2022,8,HL
5178690529,488508.66,5936.13,5936.13,AUD,CC,11/13/2020,4,VL
8426134599,502367.6,6509.93,6509.93,AUD,CC,7/29/2020,8,VL
8293132879,240373.39,6976.57,6976.57,AUD,KI,6/14/2022,7,HL
7700302738,328508.12,6017.21,6017.21,AUD,HM,6/10/2020,4,CU
8235849552,656198.31,6694.43,6694.43,AUD,CC,4/3/2021,6,OD
3626682872,303283.85,7758.98,7758.98,AUD,NR,12/31/2020,6,CU
7213538171,198714.76,7817.09,7817.09,AUD,TV,9/22/2021,5,OD
7962432132,174446.86,8920.14,8920.14,AUD,CX,4/28/2020,5,CU
8516673609,562403.31,6953.76,6953.76,AUD,TV,8/18/2020,6,VL
7680423699,204617.79,7270.36,7270.36,AUD,KI,8/21/2020,8,OD
8653198645,677274.66,8912.55,8912.55,AUD,TV,10/20/2021,7,HL
8613486910,536070.61,7971.9,7971.9,AUD,NF,10/29/2021,8,HL
4377158823,842315.29,5834.17,5834.17,AUD,CX,7/2/2020,6,HL
3906080458,348681.71,7245.12,7245.12,AUD,KI,9/27/2021,7,CU
6084546924,826587.41,7754.23,7754.23,AUD,HM,3/6/2021,5,SB
4539881665,201651.09,7988.92,7988.92,AUD,CX,4/21/2020,4,SB
3117705626,869292.71,6711.45,6711.45,AUD,TV,5/10/2020,4,SB
8793080258,299545.3,8949.54,8949.54,AUD,TV,2/27/2020,8,HL
7467808686,675727.8,7520.46,7520.46,AUD,AU,3/8/2020,8,HL
5063959988,555067.01,6201.86,6201.86,AUD,CC,8/17/2020,5,CU
5636196243,403149.4,8611.89,8611.89,AUD,CX,5/12/2021,8,OD
4011815512,749050.71,7471.65,7471.65,AUD,KI,5/26/2022,5,OD
5120503917,301223.59,7181.75,7181.75,AUD,NR,7/9/2020,6,SB
3452548468,729537.5,7815.26,7815.26,AUD,CC,2/14/2022,8,VL
2471713842,432341.86,8508.99,8508.99,AUD,NF,12/31/2021,8,HL
7933429609,734446.3,8285.09,8285.09,AUD,AU,9/12/2022,7,OD
5320268898,277888.5,5989.21,5989.21,AUD,HM,7/28/2022,7,CU
2417782096,340571.2,9094.65,9094.65,AUD,TV,8/13/2020,7,VL
9324692243,226974.24,8847.85,8847.85,AUD,CX,7/24/2021,5,CU
5854540187,461152.27,9207.49,9207.49,AUD,CX,8/8/2021,8,HL
8122067391,349374.99,8616.54,8616.54,AUD,NF,11/12/2020,8,OD
4662359756,575891.47,8483.58,8483.58,AUD,HM,11/20/2020,8,SB
2342634736,687333.29,8776.33,8776.33,AUD,NF,8/14/2020,7,VL
4438544020,111255.77,6738.82,6738.82,AUD,CC,12/24/2021,4,HL
4119658522,477675.21,8071.89,8071.89,AUD,CC,5/29/2022,5,HL
4887319108,719691.85,6621.66,6621.66,AUD,NR,4/26/2021,6,CU
2385317015,570467.02,8235.46,8235.46,AUD,TV,8/11/2022,7,HL
2336633764,781075.99,6607.11,6607.11,AUD,CX,3/9/2022,4,CU
7068770089,342016.11,8115.01,8115.01,AUD,HM,7/14/2022,8,VL
6793387507,433574.81,7779.97,7779.97,AUD,AU,3/21/2022,4,SB
8160984563,609261.36,8788.74,8788.74,AUD,HM,4/11/2020,4,OD
7128757302,742037.1,7999.5,7999.5,AUD,TV,12/22/2020,7,VL
6677210433,829808.89,8008.1,8008.1,AUD,CX,6/29/2021,8,HL
9029323470,693556.83,6760.22,6760.22,AUD,NR,1/1/2021,4,HL
9067640945,138786.58,8085.34,8085.34,AUD,AU,8/22/2020,4,HL
5742979656,208526.33,7160.62,7160.62,AUD,NR,6/27/2020,8,SB
9196666314,946431.13,9176.4,9176.4,AUD,NR,4/9/2021,5,HL
6312986470,939555.58,8497.34,8497.34,AUD,AU,11/4/2020,4,VL
5810336047,849673.87,7300.18,7300.18,AUD,HM,4/10/2020,6,CU
7449794968,825912.55,7420.85,7420.85,AUD,CC,5/23/2022,8,CU
6429940596,814972.11,7200.87,7200.87,AUD,TV,12/26/2020,7,CU
4622392578,614357.48,9099.77,9099.77,AUD,CC,6/19/2022,8,SB
5610647442,93519.35,8071.51,8071.51,AUD,CC,10/18/2021,4,VL
9115242807,183464.13,8524.18,8524.18,AUD,AU,12/28/2020,4,CU
8497600992,690828.28,7673.68,7673.68,AUD,CC,6/12/2022,6,OD
3762080706,386482.8,8947.75,8947.75,AUD,KI,10/14/2022,5,VL
2997764595,139693.31,7194.56,7194.56,AUD,KI,4/26/2021,5,VL
3581121948,600285.47,8418.32,8418.32,AUD,HM,1/8/2022,8,SB
4538288762,480976.85,8176.77,8176.77,AUD,NR,12/17/2020,6,HL
6881319103,110407.34,6663.4,6663.4,AUD,NF,8/5/2022,8,HL
8202782517,207554.19,8337.98,8337.98,AUD,NF,7/10/2021,6,VL
3424603445,881514.94,8772.8,8772.8,AUD,NR,10/15/2021,8,OD
4704298043,472100.33,6280,6280,AUD,NR,12/16/2021,4,SB
5605284992,883177.08,7273.69,7273.69,AUD,KI,10/28/2022,8,HL
2937121289,749867.84,8689.38,8689.38,AUD,CX,5/11/2021,4,SB
8230312264,581760.55,6318.49,6318.49,AUD,TV,3/11/2020,8,CU
4436246974,458257.62,8967.76,8967.76,AUD,CX,9/9/2020,5,OD
4541731175,178242.88,8747.01,8747.01,AUD,AU,3/18/2021,7,VL
2711456834,318273.66,5854.66,5854.66,AUD,CX,12/29/2020,7,SB
5244933945,951521.7,6829.64,6829.64,AUD,AU,5/16/2022,4,CU
7429704010,633024.1,7720.1,7720.1,AUD,HM,4/21/2020,6,CU
2838897747,736013.7,7903.16,7903.16,AUD,AU,3/9/2020,7,SB
2648483658,498540.79,5974.1,5974.1,AUD,NR,7/12/2020,5,VL
5006014274,405477.23,8971.43,8971.43,AUD,NF,6/8/2022,8,CU
2413253617,894268.61,7316.95,7316.95,AUD,CC,12/24/2021,8,OD
3685607346,885908.35,9248.03,9248.03,AUD,TV,4/27/2020,5,HL
8538547572,364863.58,7709.98,7709.98,AUD,AU,4/10/2021,8,CU
2930813658,277538.76,7999.89,7999.89,AUD,TV,7/17/2020,4,OD
3590786800,797348.01,9053.95,9053.95,AUD,NR,6/20/2020,7,VL
5345364430,830502.34,7843.26,7843.26,AUD,HM,1/15/2021,7,SB
3117663164,398220.74,7034.81,7034.81,AUD,CX,9/22/2022,6,VL
7875126537,165086.02,9050.19,9050.19,AUD,AU,1/18/2021,6,VL
4836216890,597792.19,9006.5,9006.5,AUD,NF,7/7/2020,5,SB
4337213306,206115.74,5863.31,5863.31,AUD,CX,5/30/2021,8,CU
4146178658,466003.85,5826.35,5826.35,AUD,CX,8/23/2021,6,OD
4037331831,283907.01,5793.54,5793.54,AUD,NR,5/7/2021,4,HL
8639049862,871739.26,8038.03,8038.03,AUD,KI,5/14/2022,4,CU
6535035771,554944.9,8459.3,8459.3,AUD,CC,8/7/2022,5,CU
9206022635,908664.26,7233.83,7233.83,AUD,NF,9/7/2021,8,VL
3524984074,533844.61,7373.86,7373.86,AUD,NR,11/17/2020,8,SB
9123403721,612497.84,7104.21,7104.21,AUD,KI,7/12/2020,4,CU
8338266082,727961.87,7576.05,7576.05,AUD,HM,7/28/2021,6,HL
5460351269,655891.05,6067.52,6067.52,AUD,KI,3/28/2022,8,OD
7705584297,226139.03,8233.59,8233.59,AUD,CC,1/17/2022,5,HL
4907331697,545532.5,7897.11,7897.11,AUD,KI,1/13/2021,6,VL
5175583369,319322.49,6733.67,6733.67,AUD,CX,8/2/2022,7,CU
7536769089,306948.13,7613.63,7613.63,AUD,CC,2/29/2020,6,CU
6421960360,491791.5,6898.55,6898.55,AUD,HM,7/20/2020,4,SB
8574580717,575995.73,7490.89,7490.89,AUD,NR,7/29/2021,4,OD
3353315902,461449.86,8423.25,8423.25,AUD,KI,8/23/2022,6,OD
5062805142,163933.54,6378.36,6378.36,AUD,AU,7/14/2021,8,VL
3439984564,460725.8,9245.17,9245.17,AUD,HM,6/11/2020,5,SB
5309660107,871160.36,8384.33,8384.33,AUD,NF,4/11/2021,5,OD
3226282996,775954.87,8738.07,8738.07,AUD,CC,9/8/2021,8,OD
4048801344,461299.92,7073.93,7073.93,AUD,NR,7/4/2021,4,CU
4475162818,491297.79,7061.12,7061.12,AUD,AU,3/3/2022,4,SB
8751085646,798790.98,8118.3,8118.3,AUD,CX,5/27/2021,8,CU
4576234698,712090.43,7197.77,7197.77,AUD,KI,8/7/2021,8,OD
5835099407,386367.48,7283.84,7283.84,AUD,AU,9/19/2021,4,VL
5401608200,383241.77,6838.47,6838.47,AUD,TV,6/6/2022,7,VL
8430692234,744625.79,8720.11,8720.11,AUD,CC,9/24/2021,4,CU
8313325054,568523.32,8029.53,8029.53,AUD,NR,12/6/2021,4,VL
6831718392,287310.4,7339.79,7339.79,AUD,CX,9/11/2020,5,VL
2658729796,847280,7978.97,7978.97,AUD,AU,11/10/2021,4,HL
7682844048,209898.18,6689.26,6689.26,AUD,CX,9/30/2021,7,VL
4594330636,673672.35,8062.37,8062.37,AUD,AU,4/15/2022,4,CU
9011764147,238311.34,8155,8155,AUD,KI,9/7/2020,5,OD
5591826240,627921.41,8048.65,8048.65,AUD,HM,4/20/2022,6,VL
3162061323,167298.6,7205.4,7205.4,AUD,KI,2/29/2020,4,HL
5153648026,401166.53,8867.36,8867.36,AUD,NF,4/21/2020,5,OD
8391819733,925599.92,7962.47,7962.47,AUD,HM,11/8/2020,6,VL
4813772177,371460.81,8126.55,8126.55,AUD,HM,8/31/2022,7,OD
7929770221,561294.06,8329.44,8329.44,AUD,TV,6/29/2020,5,CU
6806574297,201627.68,8537.48,8537.48,AUD,TV,6/20/2020,5,SB
8102022835,210763.42,6970.61,6970.61,AUD,TV,4/7/2020,7,SB
5594359443,565432,6111.21,6111.21,AUD,AU,9/9/2021,4,VL
4568950441,532097.22,6148.74,6148.74,AUD,CX,5/10/2021,4,VL
6114286821,203149,7742.44,7742.44,AUD,KI,11/19/2020,4,HL
8898619475,947377.24,5986.99,5986.99,AUD,AU,8/15/2020,5,OD
8843858280,812204.82,5924.46,5924.46,AUD,NF,10/30/2021,7,CU
5723213383,681264.3,7474.1,7474.1,AUD,CX,10/26/2022,4,OD
4528412414,451826.23,6995.97,6995.97,AUD,HM,12/6/2021,5,CU
4273690842,755063.96,7374.52,7374.52,AUD,CX,2/16/2021,4,OD
3334515991,949212.98,8869.5,8869.5,AUD,HM,3/12/2022,5,OD
8996307756,240924.39,7118.99,7118.99,AUD,CC,1/26/2021,7,OD
5413931934,495535.5,7941.54,7941.54,AUD,NF,5/30/2021,5,SB
2766730962,643287.47,7272.27,7272.27,AUD,AU,4/27/2021,8,VL
7976321114,507992.16,7698.62,7698.62,AUD,NR,2/6/2022,7,VL
7167902020,579062.4,6333.93,6333.93,AUD,NF,6/22/2020,4,VL
2705503802,793699.22,8243.74,8243.74,AUD,HM,4/11/2021,4,VL
5561562757,835399.73,6370.06,6370.06,AUD,KI,7/23/2022,6,HL
7644724798,270874.49,7948.75,7948.75,AUD,HM,8/28/2021,7,VL
5079762723,826903.76,6666.04,6666.04,AUD,CC,10/26/2022,6,OD
3522700136,225147.83,7901.47,7901.47,AUD,NF,7/4/2022,8,HL
7737697208,248303.32,6515.03,6515.03,AUD,NR,10/13/2020,4,HL
7556288850,344998.05,7611.52,7611.52,AUD,HM,9/7/2021,4,OD
3674488961,133575.71,5862.71,5862.71,AUD,NR,3/31/2020,8,OD
7755485788,475278.55,7807.32,7807.32,AUD,CC,7/17/2020,4,CU
3974108104,691602.45,6276.21,6276.21,AUD,AU,1/17/2022,7,OD
9331938227,803762.04,7410.01,7410.01,AUD,CC,10/18/2021,4,OD
3756486151,753318.54,7994.36,7994.36,AUD,CX,3/3/2020,5,HL
5117662850,183862.35,7728.37,7728.37,AUD,HM,12/27/2021,5,HL
4063789004,571607.01,9237.17,9237.17,AUD,KI,10/10/2021,4,CU
7267068247,794857.12,9151.3,9151.3,AUD,NF,9/28/2020,6,HL
8708226165,926833.93,7060.55,7060.55,AUD,NF,7/4/2022,4,CU
6303779190,856612.15,9186.6,9186.6,AUD,NR,3/27/2022,4,VL
2612397515,354912.09,5794.86,5794.86,AUD,HM,3/10/2020,6,OD
4650958382,470902.16,7422.47,7422.47,AUD,AU,9/4/2021,6,OD
3370112553,620377.87,7655.43,7655.43,AUD,KI,6/27/2020,5,CU
3052180241,314821.26,6921.61,6921.61,AUD,HM,10/3/2021,7,VL
8049943134,394822.13,8435.37,8435.37,AUD,TV,6/5/2021,4,HL
2950264751,280820.25,7351.39,7351.39,AUD,KI,12/19/2021,6,HL
4811921715,937807.81,8987.76,8987.76,AUD,NR,11/7/2020,6,OD
4092226083,573771.77,7586.88,7586.88,AUD,NR,5/9/2021,8,CU
5086171959,904114.29,5999.25,5999.25,AUD,HM,9/14/2022,5,OD
5971227682,87799.27,6394.33,6394.33,AUD,NF,1/13/2022,7,CU
9006998467,779784.02,6747.45,6747.45,AUD,CC,9/12/2021,6,CU
4688523801,760238.63,9062.05,9062.05,AUD,NF,10/6/2020,5,VL
3995262172,881343.7,6731.39,6731.39,AUD,CC,5/1/2021,7,SB
7352671081,119833.89,7080.48,7080.48,AUD,AU,4/22/2021,4,HL
2846974204,190535.59,6494.69,6494.69,AUD,CC,4/17/2020,8,CU
8489261005,762629.27,6343.05,6343.05,AUD,CC,8/25/2022,4,CU
2354273570,640397.52,8693.91,8693.91,AUD,CX,9/30/2020,5,OD
3647555704,449068.86,8782.45,8782.45,AUD,CX,7/17/2021,4,OD
8939602483,298836.79,6421.16,6421.16,AUD,KI,6/14/2021,5,SB
5087462903,331830.25,6317.13,6317.13,AUD,KI,4/24/2022,5,HL
6086680336,535565.7,6804.79,6804.79,AUD,CX,3/16/2020,6,SB
3412204985,633381.41,7077.37,7077.37,AUD,HM,8/24/2020,5,CU
3335804539,675192.06,7747.21,7747.21,AUD,AU,7/18/2022,7,CU
5488781239,568065.72,7893.88,7893.88,AUD,CC,9/14/2020,5,OD
8104106094,310607.4,6968.01,6968.01,AUD,NF,10/24/2021,7,OD
3965771635,326868.36,8720.44,8720.44,AUD,NR,3/3/2022,8,CU
3925826105,461349.8,7678.99,7678.99,AUD,NR,12/18/2021,7,OD
9375974986,951867.59,6367.09,6367.09,AUD,NF,1/18/2022,8,CU
5285930114,841890.51,6021.72,6021.72,AUD,CC,5/10/2022,8,VL
4181541957,685708.42,7290.97,7290.97,AUD,TV,7/9/2021,8,HL
6068442956,819776.88,7670.97,7670.97,AUD,KI,8/22/2022,4,OD
3939228571,553247.77,6833.83,6833.83,AUD,CC,4/17/2022,8,SB
3163480885,91842.46,6622.5,6622.5,AUD,CX,7/3/2021,6,CU
8153841220,806161.64,8240.55,8240.55,AUD,HM,2/11/2021,5,SB
8624969513,579726.82,6648.16,6648.16,AUD,TV,10/21/2021,8,VL
4719072320,193331.31,5852.16,5852.16,AUD,KI,12/1/2020,8,SB
4702019726,377634.17,8013.85,8013.85,AUD,NF,11/23/2021,5,HL
4632456415,671475.23,8559.98,8559.98,AUD,TV,8/18/2020,8,SB
8137241913,401552.04,6464.13,6464.13,AUD,NF,4/19/2021,7,VL
8235958786,603892.23,8682.65,8682.65,AUD,NF,5/21/2020,8,VL
5906755868,923389.36,6555.65,6555.65,AUD,CX,8/8/2020,4,OD
5752102876,121729.39,6547.37,6547.37,AUD,HM,8/20/2022,4,CU
5951573386,277105.84,6326.97,6326.97,AUD,CX,7/9/2022,4,HL
6352454189,429231.14,9000.73,9000.73,AUD,CX,9/28/2022,8,CU
2998029006,934911.45,8813.53,8813.53,AUD,TV,6/23/2021,6,HL
2902466131,545907.27,8677.9,8677.9,AUD,AU,7/25/2020,6,OD
7218113411,387776.53,7865.87,7865.87,AUD,CC,12/13/2020,7,HL
4649567020,196775.72,8166.63,8166.63,AUD,TV,5/25/2020,7,HL
7386169554,271024.8,8203.78,8203.78,AUD,TV,11/3/2020,5,HL
8933916679,638121.39,8800.6,8800.6,AUD,KI,8/20/2021,4,CU
3645555988,544007.81,8487.72,8487.72,AUD,TV,12/26/2021,8,SB
8100799471,259059.67,7111.91,7111.91,AUD,AU,5/22/2022,5,CU
2837511300,787812.51,6183.26,6183.26,AUD,CX,8/25/2022,6,SB
8097225696,867869.93,8352.27,8352.27,AUD,CC,10/25/2020,6,CU
8490819203,526648.84,7378.67,7378.67,AUD,TV,4/8/2020,6,HL
4908337841,810369.17,6520.29,6520.29,AUD,AU,1/4/2021,7,HL
5236698385,856953.26,6748.94,6748.94,AUD,NF,9/22/2020,7,SB
6686196782,668009.51,7931.62,7931.62,AUD,TV,8/23/2021,8,HL
4517870254,771685.86,8451.48,8451.48,AUD,NF,3/27/2020,7,OD
4550384146,592613.19,7079.78,7079.78,AUD,NF,6/21/2022,8,OD
5616069648,454637.33,7266.15,7266.15,AUD,AU,8/7/2021,6,OD
6317379047,371430.48,8784.75,8784.75,AUD,NF,7/29/2020,4,VL
2325616216,728048.71,7927.44,7927.44,AUD,KI,7/28/2021,5,CU
4193190880,387576.11,6216.97,6216.97,AUD,AU,1/10/2021,5,VL
2694252843,480340.47,8789.52,8789.52,AUD,CC,2/4/2022,8,SB
3310903256,674634.55,8061.68,8061.68,AUD,TV,7/31/2022,7,OD
7217457881,875647.83,8806.09,8806.09,AUD,TV,1/15/2021,8,VL
4497439889,406884.89,7117.13,7117.13,AUD,CX,1/17/2022,6,VL
9285908314,708729.75,8187.16,8187.16,AUD,AU,4/12/2022,5,VL
8438377170,442396.42,6318.11,6318.11,AUD,NF,5/28/2020,6,CU
5935364768,775094.91,6017.49,6017.49,AUD,NF,6/24/2021,5,HL
4916719660,683128.49,7991.21,7991.21,AUD,HM,1/11/2021,7,VL
8478057923,607491.95,6010.1,6010.1,AUD,NF,7/30/2020,7,SB
3733865742,680290.38,6657.69,6657.69,AUD,CX,9/3/2021,4,SB
5581305236,711081.03,5982.24,5982.24,AUD,CX,8/24/2022,4,OD
3758557099,833284.38,7228.97,7228.97,AUD,NR,7/28/2021,8,VL
6734413861,454958.36,7084.27,7084.27,AUD,AU,9/17/2021,6,VL
4379977838,263785.23,6328.6,6328.6,AUD,HM,1/24/2022,6,HL
8426991843,821297.53,6694.32,6694.32,AUD,NR,3/13/2022,7,VL
4571457594,611449.29,8560.47,8560.47,AUD,HM,8/31/2020,6,CU
5267227344,231227.07,8133.7,8133.7,AUD,HM,9/28/2020,6,VL
2674687087,437716.49,6850.66,6850.66,AUD,NR,7/13/2020,8,HL
4452086173,778581.67,6088.94,6088.94,AUD,NR,1/30/2021,4,VL
4829932291,223652.22,7308.4,7308.4,AUD,NF,4/23/2020,8,VL
2868195883,913424.63,7323.54,7323.54,AUD,CX,12/14/2021,5,SB
7244270574,787445.45,8567.68,8567.68,AUD,KI,7/20/2020,6,SB
4128374217,398452.38,8608.23,8608.23,AUD,AU,11/7/2021,8,VL
7652622775,701193.87,5925.98,5925.98,AUD,CX,2/17/2022,6,HL
3530255940,798421.74,6108.79,6108.79,AUD,TV,8/26/2020,7,HL
5537605124,550508.37,9248.76,9248.76,AUD,KI,7/15/2020,7,OD
4836216422,340460.63,6647.77,6647.77,AUD,HM,7/29/2022,4,SB
9019015820,154845.8,6118.78,6118.78,AUD,HM,4/21/2020,5,SB
4136865754,524784.55,5797.78,5797.78,AUD,CX,3/12/2020,7,HL
2889300832,132606.37,6685.09,6685.09,AUD,KI,4/23/2021,5,SB
8084760021,871072.67,6024.39,6024.39,AUD,NR,2/26/2022,5,HL
3044355352,118310.75,7865.02,7865.02,AUD,NF,8/19/2020,6,SB
2981099882,616762.93,9168.07,9168.07,AUD,HM,1/26/2022,8,OD
6531322410,642007.4,8944.19,8944.19,AUD,NF,3/28/2020,8,OD
5692371704,110296,7369.96,7369.96,AUD,AU,3/31/2021,4,VL
4331104997,157582.37,6387.29,6387.29,AUD,CX,3/26/2020,7,VL
5434687443,757684.19,5786.1,5786.1,AUD,NF,9/28/2020,6,VL
5223753940,387332.71,6303.89,6303.89,AUD,KI,10/3/2021,8,VL
5695636847,405205.88,5849.63,5849.63,AUD,NR,4/1/2022,6,VL
7129327252,728804.16,7652.7,7652.7,AUD,TV,7/14/2022,6,SB
9213338096,821545.41,7366.97,7366.97,AUD,NR,1/14/2022,7,CU
6193144795,186662.51,8821.8,8821.8,AUD,CC,9/30/2021,8,VL
8579022551,325490.16,5865.93,5865.93,AUD,KI,7/3/2022,7,SB
5108964975,156840.69,8463.78,8463.78,AUD,KI,4/16/2020,7,VL
5089438939,784020.35,5895.56,5895.56,AUD,HM,4/15/2020,8,HL
4528115196,568894.34,6065.46,6065.46,AUD,KI,4/20/2022,8,VL
3243664154,270060.94,9153.48,9153.48,AUD,CC,11/7/2021,7,HL
8672340405,576293.57,5860.52,5860.52,AUD,CC,4/25/2022,7,VL
5829028557,755228.66,8808.43,8808.43,AUD,NR,4/27/2020,8,VL
4862781292,935815.07,9028.13,9028.13,AUD,CC,11/15/2021,5,VL
5290639444,382110.31,8242.55,8242.55,AUD,AU,4/17/2022,4,OD
3427331740,488231.68,7617.74,7617.74,AUD,HM,11/19/2020,8,SB
4672442866,796091.75,6575.74,6575.74,AUD,CX,10/26/2021,5,VL
4530729657,792865.25,9014.77,9014.77,AUD,NR,5/12/2021,7,VL
5169190449,136921.39,6184.47,6184.47,AUD,AU,2/19/2021,6,CU
5688689206,406960.21,7064.56,7064.56,AUD,NF,8/4/2020,6,VL
7426442725,283759.21,6496.15,6496.15,AUD,CX,2/21/2022,6,HL
4231358638,488704.43,8239.36,8239.36,AUD,NF,10/26/2022,7,CU
8810165117,116329.24,8879.2,8879.2,AUD,HM,6/21/2021,5,OD
8891007485,891125.82,7921.63,7921.63,AUD,AU,4/2/2021,4,VL
6242918611,731139.19,6532.77,6532.77,AUD,KI,6/1/2020,5,HL
4004091017,167813.67,7219.79,7219.79,AUD,TV,9/15/2021,4,CU
5038641481,708851.66,7793.08,7793.08,AUD,CX,8/14/2022,6,VL
8269670494,132318.02,8258.62,8258.62,AUD,HM,7/6/2022,8,OD
3911906002,946568.58,6741.33,6741.33,AUD,AU,8/24/2022,7,HL
4082982591,643957.77,9175.36,9175.36,AUD,CC,3/19/2020,8,OD
9190066943,830706.74,8267.61,8267.61,AUD,NF,3/7/2021,7,CU
6430905423,421802.36,6936.96,6936.96,AUD,NF,10/4/2020,8,OD
8257898544,97979.46,8518.37,8518.37,AUD,AU,4/16/2021,7,HL
3136060943,260748.06,6972.51,6972.51,AUD,CC,3/14/2022,7,SB
6846467781,687866.81,9159.39,9159.39,AUD,CC,11/11/2020,5,HL
2615076532,392493.63,7351.5,7351.5,AUD,AU,9/30/2021,5,VL
2535010971,551412.48,7210.47,7210.47,AUD,TV,2/15/2021,6,HL
7580171612,612888.84,9171.54,9171.54,AUD,HM,5/23/2022,7,CU
2344203991,729772.37,6862.39,6862.39,AUD,NR,8/24/2020,5,SB
3683433867,380955.94,8920.13,8920.13,AUD,HM,2/7/2021,7,SB
4053172628,150422.69,8178.58,8178.58,AUD,HM,4/13/2020,4,SB
5324220681,712214.83,6130.2,6130.2,AUD,CC,8/10/2020,5,CU
8531336538,849005.72,8345.82,8345.82,AUD,TV,10/24/2022,7,CU
3925299646,342824.24,8674.99,8674.99,AUD,CC,3/11/2021,5,OD
6614110269,615108.99,8780.75,8780.75,AUD,NR,2/11/2021,4,HL
7235270197,568234.04,8837.88,8837.88,AUD,TV,7/11/2022,6,SB
3877872363,845507.09,7528.63,7528.63,AUD,TV,8/17/2020,7,VL
7115098122,558218.24,8976.6,8976.6,AUD,CX,9/6/2022,7,CU
7411572525,266669.87,7493.66,7493.66,AUD,CX,10/9/2021,5,HL
6637046527,546830.49,6965.11,6965.11,AUD,KI,7/29/2022,8,SB
6918917922,202031.27,7079.62,7079.62,AUD,CC,11/16/2021,6,SB
4054158221,485636.52,7136.65,7136.65,AUD,NR,10/19/2021,5,CU
6764699506,495800.36,8563.85,8563.85,AUD,NR,7/24/2020,6,OD
5600242094,494325.61,7095.24,7095.24,AUD,KI,1/23/2021,8,CU
7535412005,490297.2,7337.99,7337.99,AUD,NR,7/17/2022,5,HL
4517740406,785080.33,7021.1,7021.1,AUD,TV,12/16/2020,8,HL
7299181778,634967.84,6077.15,6077.15,AUD,NF,2/25/2021,4,SB
6774322077,298050.93,9158.79,9158.79,AUD,AU,9/24/2022,8,HL
4440782152,636218.18,7729.87,7729.87,AUD,AU,4/10/2022,7,CU
2809051998,312057.89,7445.85,7445.85,AUD,TV,6/20/2022,5,OD
2887858111,895975.45,6300.75,6300.75,AUD,CC,6/10/2022,4,VL
2519888705,388632.45,8849,8849,AUD,NF,3/31/2022,7,HL
6479117098,805857.45,7575.25,7575.25,AUD,CC,9/15/2020,4,SB
7564369616,545238.21,8780.81,8780.81,AUD,CX,1/16/2022,5,HL
4349696396,273276.41,8108.26,8108.26,AUD,TV,1/4/2022,8,CU
7491495396,670948.54,8062.35,8062.35,AUD,NF,8/13/2021,6,VL
8467701516,840539.39,6217.05,6217.05,AUD,NR,3/2/2022,8,HL
4607315203,300613.07,6260.09,6260.09,AUD,TV,3/11/2020,7,SB
5252134624,748740.62,8794.06,8794.06,AUD,CX,10/12/2020,8,SB
5243412032,900226.29,7618.83,7618.83,AUD,HM,12/25/2021,4,CU
3054884281,462873.47,6214.59,6214.59,AUD,AU,7/25/2020,6,SB
7899348444,268067.18,7510.04,7510.04,AUD,AU,10/15/2021,8,OD
3164810359,162310.27,6481.16,6481.16,AUD,CC,11/23/2021,5,VL
3742190112,453464.36,8852.43,8852.43,AUD,CX,9/22/2021,7,HL
5529150350,363490.55,7591.48,7591.48,AUD,AU,5/19/2022,4,HL
6112382007,759226.37,7133.29,7133.29,AUD,KI,4/20/2021,8,HL
6066193676,555577.49,7503.01,7503.01,AUD,TV,4/18/2020,5,CU
4832199985,103826.39,7039.69,7039.69,AUD,TV,6/23/2021,8,SB
2860607768,128605.89,6986.65,6986.65,AUD,NR,7/6/2021,8,SB
2403014369,335569.33,6565.32,6565.32,AUD,HM,10/21/2022,5,OD
3502569722,779995.14,7972.46,7972.46,AUD,NF,7/10/2022,7,CU
2617133772,620892.63,7051.12,7051.12,AUD,AU,9/16/2020,6,VL
2973479908,843254.29,8053.71,8053.71,AUD,AU,4/27/2020,5,VL
3108532407,344724.94,8074.86,8074.86,AUD,NR,9/5/2022,4,HL
8019303829,884590.72,7859.6,7859.6,AUD,TV,12/17/2020,7,OD
